file,type,from,suggested
"helpdesk\view_article.php","HTML text",'.kb_h($m[1]).',"><?= __('\'.kb_h($m[1]).\'') ?><"
"helpdesk\view_article.php","HTML text",'.kb_h($m[1]).',"><?= __('\'.kb_h($m[1]).\'') ?><"
"helpdesk\view_article.php","HTML text",'.kb_h(trim($m[2])).',"><?= __('\'.kb_h(trim($m[2])).\'') ?><"
"helpdesk\view_article.php","HTML text","'.kb_h(rtrim($line,':')).'","><?= __('\'.kb_h(rtrim($line,\':\')).\'') ?><"
"helpdesk\view_article.php","HTML text",'.kb_h($line).',"><?= __('\'.kb_h($line).\'') ?><"
"helpdesk\view_ticket.php","HTML text",Asset,"><?= __('Asset') ?><"
"helpdesk\view_ticket.php","HTML text",Branch,"><?= __('Branch') ?><"
"helpdesk\view_ticket.php","HTML text",Location,"><?= __('Location') ?><"
"helpdesk\view_ticket.php","HTML text",Status,"><?= __('Status') ?><"
"helpdesk\view_ticket.php","HTML text","Selected: ' + replySelectedFiles.length + ' file(s)","><?= __('Selected: \' + replySelectedFiles.length + \' file(s)') ?><"
"helpdesk\view_ticket.php","HTML text","' + replyEscapeHtml(replyFormatFileSize(total)) + '","><?= __('\' + replyEscapeHtml(replyFormatFileSize(total)) + \'') ?><"
"helpdesk\view_ticket.php","HTML text","' + replyFileIcon(f) + '","><?= __('\' + replyFileIcon(f) + \'') ?><"
"helpdesk\view_ticket.php","HTML text","' + replyEscapeHtml(f.name || 'attachment') + '","><?= __('\' + replyEscapeHtml(f.name || \'attachment\') + \'') ?><"
"helpdesk\view_ticket.php","HTML text","' + replyEscapeHtml(replyFormatFileSize(f.size || 0)) + '","><?= __('\' + replyEscapeHtml(replyFormatFileSize(f.size || 0)) + \'') ?><"
"helpdesk\view_ticket.php","HTML text",Delete,"><?= __('Delete') ?><"
"helpdesk\view_ticket.php","PHP die/exit","Ticket not found","die(__('Ticket not found'));"
"helpdesk\view_ticket.php","PHP die/exit","Access denied","die(__('Access denied'));"
install_admin_master_data.php,"HTML text","Administration master data upgrade completed.","><?= __('Administration master data upgrade completed.') ?><"
install_admin_master_data.php,"HTML text","Knowledge Category Management table is ready and seeded from current ticket/knowledge categories.","><?= __('Knowledge Category Management table is ready and seeded from current ticket/knowledge categories.') ?><"
install_admin_master_data.php,"HTML text","Asset Type Management continues to drive Add/Edit Asset dropdowns.","><?= __('Asset Type Management continues to drive Add/Edit Asset dropdowns.') ?><"
install_admin_master_data.php,"HTML text","Open Knowledge Category Management","><?= __('Open Knowledge Category Management') ?><"
install_admin_master_data.php,"HTML text","Open Asset Type Management","><?= __('Open Asset Type Management') ?><"
install_asset_type_management.php,"HTML text","Asset Type Management installed successfully.","><?= __('Asset Type Management installed successfully.') ?><"
install_asset_type_management.php,"HTML text","You may now open","><?= __('You may now open') ?> <"
install_asset_type_management.php,"HTML text","Asset Type Management","><?= __('Asset Type Management') ?><"
install_kb_organization.php,"HTML text","Knowledge Base organization installed successfully.","><?= __('Knowledge Base organization installed successfully.') ?><"
install_kb_organization.php,"HTML text","knowledge_type added/checked","><?= __('knowledge_type added/checked') ?><"
install_kb_organization.php,"HTML text","tags added/checked","><?= __('tags added/checked') ?><"
install_kb_organization.php,"HTML text","branch_scope added/checked","><?= __('branch_scope added/checked') ?><"
install_kb_organization.php,"HTML text","views/status/updated_at checked","><?= __('views/status/updated_at checked') ?><"
install_kb_organization.php,"HTML text","Go to Knowledge Base","><?= __('Go to Knowledge Base') ?><"
install_kb_organization.php,"HTML text","Install failed","><?= __('Install failed') ?><"
install_kb_organization.php,"HTML text","getMessage(), ENT_QUOTES, 'UTF-8').""","><?= __('getMessage(), ENT_QUOTES, \'UTF-8\').""') ?><"
install_kb_organization.php,"PHP echo",<ul>,"echo __('<ul>');"
install_kb_organization.php,"PHP echo",</ul>,"echo __('</ul>');"
install_ticket_multi_attachments.php,"PHP echo","ticket_attachments table ready.","echo __('ticket_attachments table ready.');"
kb_category_management.php,"HTML text","query(""SELECT UPPER(TRIM(category)) AS category_key, COUNT(*) AS total FROM knowledge_base WHERE category IS NOT NULL AND category","><?= __('query(""SELECT UPPER(TRIM(category)) AS category_key, COUNT(*) AS total FROM knowledge_base WHERE category IS NOT NULL AND category') ?><"
kb_category_management.php,"HTML text","Knowledge Category Management","><?= __('Knowledge Category Management') ?><"
kb_category_management.php,"HTML text","Maintain Knowledge Base categories used by Add Article and Edit Article.","><?= __('Maintain Knowledge Base categories used by Add Article and Edit Article.') ?><"
kb_category_management.php,"HTML text","Add Knowledge Category","><?= __('Add Knowledge Category') ?><"
kb_category_management.php,"HTML text","Category Name","><?= __('Category Name') ?><"
kb_category_management.php,"HTML text","Sort Order","><?= __('Sort Order') ?><"
kb_category_management.php,"HTML text",Enabled,"><?= __('Enabled') ?><"
kb_category_management.php,"HTML text","Add Category","><?= __('Add Category') ?><"
kb_category_management.php,"HTML text","Knowledge Category List","><?= __('Knowledge Category List') ?><"
kb_category_management.php,"HTML text",Order,"><?= __('Order') ?><"
kb_category_management.php,"HTML text",Category,"><?= __('Category') ?><"
kb_category_management.php,"HTML text",Articles,"><?= __('Articles') ?><"
kb_category_management.php,"HTML text",Status,"><?= __('Status') ?><"
kb_category_management.php,"HTML text",Action,"><?= __('Action') ?><"
kb_category_management.php,"HTML text",Save,"> <?= __('Save') ?><"
kb_category_management.php,"HTML text","No category found.","><?= __('No category found.') ?><"
kb_category_management.php,"HTML text","Linked pages:","><?= __('Linked pages:') ?><"
kb_category_management.php,placeholder,"Example: POS System","placeholder=""<?= __('Example: POS System') ?>"""
kb_category_management.php,"JS dialog","Delete this category? Used categories will be disabled instead.","confirm(<?= json_encode(__('Delete this category? Used categories will be disabled instead.')) ?>)"
kb_org_lib.php,"HTML text","query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category","><?= __('query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category') ?><"
kb_org_lib.php,"HTML text","query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category","><?= __('query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category') ?><"
knowledge_base.php,"HTML text","Knowledge Base","><?= __('Knowledge Base') ?><"
knowledge_base.php,"HTML text","Organized by Category, Type, Tags and Branch Scope","><?= __('Organized by Category, Type, Tags and Branch Scope') ?><"
knowledge_base.php,"HTML text","Total Articles","><?= __('Total Articles') ?><"
knowledge_base.php,"HTML text","All articles","><?= __('All articles') ?><"
knowledge_base.php,"HTML text",Categories,"><?= __('Categories') ?><"
knowledge_base.php,"HTML text","From Category Management","><?= __('From Category Management') ?><"
knowledge_base.php,"HTML text","Total Views","><?= __('Total Views') ?><"
knowledge_base.php,"HTML text","Article views","><?= __('Article views') ?><"
knowledge_base.php,"HTML text","Last Updated","><?= __('Last Updated') ?><"
knowledge_base.php,"HTML text","Most recent update","><?= __('Most recent update') ?><"
knowledge_base.php,"HTML text","All Categories","><?= __('All Categories') ?><"
knowledge_base.php,"HTML text","All Types","><?= __('All Types') ?><"
knowledge_base.php,"HTML text","All Branch Scope","><?= __('All Branch Scope') ?><"
knowledge_base.php,"HTML text","All Status","><?= __('All Status') ?><"
knowledge_base.php,"HTML text",Published,"><?= __('Published') ?><"
knowledge_base.php,"HTML text",Draft,"><?= __('Draft') ?><"
knowledge_base.php,"HTML text",Search,"> <?= __('Search') ?><"
knowledge_base.php,"HTML text",Reset,"> <?= __('Reset') ?><"
knowledge_base.php,"HTML text",article(s),"> <?= __('article(s)') ?><"
knowledge_base.php,"HTML text",Title,"><?= __('Title') ?><"
knowledge_base.php,"HTML text",Scope,"><?= __('Scope') ?><"
knowledge_base.php,"HTML text",Updated,"><?= __('Updated') ?><"
knowledge_base.php,"HTML text",Views,"><?= __('Views') ?><"
knowledge_base.php,"HTML text",Action,"><?= __('Action') ?><"
knowledge_base.php,"HTML text",View,"> <?= __('View') ?><"
knowledge_base.php,"HTML text",Edit,"> <?= __('Edit') ?><"
knowledge_base.php,"HTML text",Delete,"> <?= __('Delete') ?><"
knowledge_base.php,"HTML text",Showing,"><?= __('Showing') ?> <"
knowledge_base.php,"HTML text",of,"> <?= __('of') ?> <"
knowledge_base.php,"HTML text",articles,"> <?= __('articles') ?><"
knowledge_base.php,"HTML text","Branch scoped articles are filtered by user branch.","><?= __('Branch scoped articles are filtered by user branch.') ?><"
knowledge_base.php,"HTML text","Top Viewed","><?= __('Top Viewed') ?><"
knowledge_base.php,"HTML text",views,"> <?= __('views') ?><"
knowledge_base.php,"HTML text","New Structure","> <?= __('New Structure') ?><"
knowledge_base.php,"HTML text","Articles now support",">
                <?= __('Articles now support') ?> <"
knowledge_base.php,"HTML text",Tags,"><?= __('Tags') ?><"
knowledge_base.php,"HTML text",and,"> <?= __('and') ?> <"
knowledge_base.php,"HTML text","Branch Scope","><?= __('Branch Scope') ?><"
knowledge_base.php,"HTML text",". Create Ticket will suggest related articles by selected Category.","><?= __('. Create Ticket will suggest related articles by selected Category.') ?>
            <"
knowledge_base.php,placeholder,"Search title, content, tags...","placeholder=""<?= __('Search title, content, tags...') ?>"""
knowledge_base.php,"JS dialog","Delete this article?","confirm(<?= json_encode(__('Delete this article?')) ?>)"
lang_missing_keys.php,"HTML text","'views/status/updated_at checked', '","> <?= __('\'views/status/updated_at checked\', \'') ?><"
lang_missing_keys.php,"HTML text","'You can delete this file after migration.', '","> <?= __('\'You can delete this file after migration.\', \'') ?><"
lang_missing_keys.php,"HTML text","'Tick Group', '","> <?= __('\'Tick Group\', \'') ?><"
login.php,"HTML text","WLS ENTERPRISE SDN BHD - Login","><?= __('WLS ENTERPRISE SDN BHD - Login') ?><"
login.php,"HTML text",English,"><?= __('English') ?><"
login.php,"HTML text","Bahasa Melayu","><?= __('Bahasa Melayu') ?><"
login.php,"HTML text","WLS ENTERPRISE SDN BHD",">
                <?= __('WLS ENTERPRISE SDN BHD') ?>
            <"
login.php,"HTML text","Welcome Back!",">
            <?= __('Welcome Back!') ?>
        <"
login.php,"HTML text","Login to continue to your account",">
            <?= __('Login to continue to your account') ?>
        <"
login.php,"HTML text",Username,">
                    <?= __('Username') ?>
                <"
login.php,"HTML text",Password,">
                    <?= __('Password') ?>
                <"
login.php,"HTML text","Remember ID",">
                        <?= __('Remember ID') ?>
                    <"
login.php,"HTML text","Keep me logged in for 30 days",">
                        <?= __('Keep me logged in for 30 days') ?>
                    <"
login.php,"HTML text","Forgot password?",">
                    <?= __('Forgot password?') ?>
                <"
login.php,"HTML text",Login,">
                <?= __('Login') ?>
                <"
login.php,"HTML text","5 failed attempts will lock the account for 15 minutes",">
            <?= __('5 failed attempts will lock the account for 15 minutes') ?>
        <"
login.php,placeholder,"Enter your username","placeholder=""<?= __('Enter your username') ?>"""
login.php,placeholder,"Enter your password","placeholder=""<?= __('Enter your password') ?>"""
login.php,alt,"WLS Logo","alt=""<?= __('WLS Logo') ?>"""
migrate_entity_upload_folders.php,"HTML text","query(""SELECT id,ticket_no,attachment FROM tickets WHERE attachment IS NOT NULL AND attachment","><?= __('query(""SELECT id,ticket_no,attachment FROM tickets WHERE attachment IS NOT NULL AND attachment') ?><"
migrate_entity_upload_folders.php,"HTML text","query(""SELECT id,asset_code,asset_photo FROM assets WHERE asset_photo IS NOT NULL AND asset_photo","><?= __('query(""SELECT id,asset_code,asset_photo FROM assets WHERE asset_photo IS NOT NULL AND asset_photo') ?><"
migrate_entity_upload_folders.php,"HTML text","query(""SELECT id,article_id,file_path FROM knowledge_base_attachments WHERE file_path IS NOT NULL AND file_path","><?= __('query(""SELECT id,article_id,file_path FROM knowledge_base_attachments WHERE file_path IS NOT NULL AND file_path') ?><"
migrate_entity_upload_folders.php,"HTML text","query(""SELECT id,title,attachment_path FROM announcements WHERE attachment_path IS NOT NULL AND attachment_path","><?= __('query(""SELECT id,title,attachment_path FROM announcements WHERE attachment_path IS NOT NULL AND attachment_path') ?><"
migrate_entity_upload_folders.php,"HTML text","Entity upload folder migration completed.","><?= __('Entity upload folder migration completed.') ?><"
migrate_entity_upload_folders.php,"HTML text","Moved files: '.(int)$moved.'","><?= __('Moved files: \'.(int)$moved.\'') ?><"
migrate_entity_upload_folders.php,"HTML text","You can delete this file after migration.","><?= __('You can delete this file after migration.') ?><"
migrate_entity_upload_folders.php,"PHP die/exit","Login required","die(__('Login required'));"
migrate_entity_upload_folders.php,"PHP die/exit","Admin only","die(__('Admin only'));"
module_permissions.php,"PHP die/exit","Access Denied","die(__('Access Denied'));"
module_permissions.php,"PHP die/exit","Access Denied","die(__('Access Denied'));"
pic_options.php,"HTML text","Select All PIC","><?= __('Select All PIC') ?><"
pic_options.php,"HTML text","Clear PIC","><?= __('Clear PIC') ?><"
pic_options.php,"HTML text","' . htmlspecialchars($pic, ENT_QUOTES, 'UTF-8') . '","><?= __('\' . htmlspecialchars($pic, ENT_QUOTES, \'UTF-8\') . \'') ?><"
pic_options.php,"HTML text","Person In Charge","><?= __('Person In Charge') ?><"
pic_options.php,"PHP echo",</div>,"echo __('</div>');"
pic_options.php,"PHP echo",</label>,"echo __('</label>');"
pic_options.php,"PHP echo",</div>,"echo __('</div>');"
quick_action_update.php,"PHP die/exit","Invalid ticket.","die(__('Invalid ticket.'));"
quick_action_update.php,"PHP die/exit","Ticket not found.","die(__('Ticket not found.'));"
quick_action_update.php,"PHP die/exit","Access denied.","die(__('Access denied.'));"
quick_action_update.php,"PHP die/exit","Access denied.","die(__('Access denied.'));"
quick_action_update.php,"PHP die/exit","Invalid status selected.","die(__('Invalid status selected.'));"
quick_action_update.php,"PHP die/exit","Invalid assigned user selected.","die(__('Invalid assigned user selected.'));"
reply_ticket.php,"PHP die/exit","Invalid ticket","die(__('Invalid ticket'));"
reply_ticket.php,"PHP die/exit","Please type a reply or upload an attachment.","die(__('Please type a reply or upload an attachment.'));"
reply_ticket.php,"PHP die/exit","Ticket not found","die(__('Ticket not found'));"
reply_ticket.php,"PHP die/exit","Access denied","die(__('Access denied'));"
report_kpi.php,aria-label,"Ticket trend","aria-label=""<?= __('Ticket trend') ?>"""
send_mail.php,"HTML text","New 工单已创建","><?= __('New 工单已创建') ?><"
send_mail.php,"HTML text","Ticket No:","><?= __('Ticket No:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($ticket['ticket_no']).',"> <?= __('\'.htmlspecialchars($ticket[\'ticket_no\']).\'') ?><"
send_mail.php,"HTML text",Title:,"><?= __('Title:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($ticket['title']).',"> <?= __('\'.htmlspecialchars($ticket[\'title\']).\'') ?><"
send_mail.php,"HTML text",Branch:,"><?= __('Branch:') ?><"
send_mail.php,"HTML text","'.htmlspecialchars($ticket['branch'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'branch\'] ?? \'-\').\'') ?><"
send_mail.php,"HTML text","Person In Charge:","><?= __('Person In Charge:') ?><"
send_mail.php,"HTML text","'.htmlspecialchars($ticket['department'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'department\'] ?? \'-\').\'') ?><"
send_mail.php,"HTML text",Category:,"><?= __('Category:') ?><"
send_mail.php,"HTML text","'.htmlspecialchars($ticket['category'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'category\'] ?? \'-\').\'') ?><"
send_mail.php,"HTML text",Priority:,"><?= __('Priority:') ?><"
send_mail.php,"HTML text","'.htmlspecialchars($ticket['priority'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'priority\'] ?? \'-\').\'') ?><"
send_mail.php,"HTML text","Due Date:","><?= __('Due Date:') ?><"
send_mail.php,"HTML text","'.htmlspecialchars($ticket['due_date'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'due_date\'] ?? \'-\').\'') ?><"
send_mail.php,"HTML text","View Ticket","><?= __('View Ticket') ?><"
send_mail.php,"HTML text","Ticket Reply Added","><?= __('Ticket Reply Added') ?><"
send_mail.php,"HTML text","Ticket No:","><?= __('Ticket No:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($ticket['ticket_no']).',"> <?= __('\'.htmlspecialchars($ticket[\'ticket_no\']).\'') ?><"
send_mail.php,"HTML text",Title:,"><?= __('Title:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($ticket['title']).',"> <?= __('\'.htmlspecialchars($ticket[\'title\']).\'') ?><"
send_mail.php,"HTML text",Status:,"><?= __('Status:') ?><"
send_mail.php,"HTML text","'.htmlspecialchars($ticket['status'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'status\'] ?? \'-\').\'') ?><"
send_mail.php,"HTML text",Message:,"><?= __('Message:') ?><"
send_mail.php,"HTML text",'.nl2br(htmlspecialchars($message)).',"><?= __('\'.nl2br(htmlspecialchars($message)).\'') ?><"
send_mail.php,"HTML text","View Ticket","><?= __('View Ticket') ?><"
send_mail.php,"HTML text","Ticket Status Changed","><?= __('Ticket Status Changed') ?><"
send_mail.php,"HTML text","Ticket No:","><?= __('Ticket No:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($ticket['ticket_no']).',"> <?= __('\'.htmlspecialchars($ticket[\'ticket_no\']).\'') ?><"
send_mail.php,"HTML text",Title:,"><?= __('Title:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($ticket['title']).',"> <?= __('\'.htmlspecialchars($ticket[\'title\']).\'') ?><"
send_mail.php,"HTML text","Old Status:","><?= __('Old Status:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($oldStatus).',"> <?= __('\'.htmlspecialchars($oldStatus).\'') ?><"
send_mail.php,"HTML text","New Status:","><?= __('New Status:') ?><"
send_mail.php,"HTML text",'.htmlspecialchars($newStatus).',"> <?= __('\'.htmlspecialchars($newStatus).\'') ?><"
send_mail.php,"HTML text","View Ticket","><?= __('View Ticket') ?><"
sla_management.php,"HTML text","SLA Management","><?= __('SLA Management') ?><"
sla_management.php,"HTML text","Add, edit, disable or delete SLA priority rules.","><?= __('Add, edit, disable or delete SLA priority rules.') ?><"
sla_management.php,"HTML text",Back,"> <?= __('Back') ?>
    <"
sla_management.php,"HTML text","Add SLA","><?= __('Add SLA') ?><"
sla_management.php,"HTML text","Add, edit, disable or delete SLA priority rules.","><?= __('Add, edit, disable or delete SLA priority rules.') ?><"
sla_management.php,"HTML text","Priority Name","><?= __('Priority Name') ?><"
sla_management.php,"HTML text","SLA Hours","><?= __('SLA Hours') ?><"
sla_management.php,"HTML text",Add,"> <?= __('Add') ?>
                <"
sla_management.php,"HTML text","SLA List","><?= __('SLA List') ?><"
sla_management.php,"HTML text","Inactive items will not appear in dropdowns. Used records are disabled instead of deleted to protect old tickets.","><?= __('Inactive items will not appear in dropdowns. Used records are disabled instead of deleted to protect old tickets.') ?><"
sla_management.php,"HTML text",No.,"><?= __('No.') ?><"
sla_management.php,"HTML text","Priority Name","><?= __('Priority Name') ?><"
sla_management.php,"HTML text","SLA Hours","><?= __('SLA Hours') ?><"
sla_management.php,"HTML text",Status,"><?= __('Status') ?><"
sla_management.php,"HTML text",Action,"><?= __('Action') ?><"
sla_management.php,"HTML text",Active,"><?= __('Active') ?><"
sla_management.php,"HTML text",Inactive,"><?= __('Inactive') ?><"
sla_management.php,"HTML text",Save,"><?= __('Save') ?><"
sla_management.php,"HTML text",Toggle,"><?= __('Toggle') ?><"
sla_management.php,"HTML text",Delete,"><?= __('Delete') ?><"
sla_management.php,"HTML text","No records found.","><?= __('No records found.') ?><"
sla_management.php,placeholder,Search...,"placeholder=""<?= __('Search...') ?>"""
sla_management.php,"JS dialog","Delete this item?","confirm(<?= json_encode(__('Delete this item?')) ?>)"
stream_attachment.php,"PHP die/exit",Forbidden,exit(__('Forbidden'));
stream_attachment.php,"PHP die/exit","Bad request","exit(__('Bad request'));"
stream_attachment.php,"PHP die/exit",Forbidden,exit(__('Forbidden'));
stream_attachment.php,"PHP die/exit","Not found","exit(__('Not found'));"
system_check.php,"HTML text","\nRequire all denied\n","><?= __('\\nRequire all denied\\n') ?><"
system_check.php,"HTML text","System Check","><?= __('System Check') ?><"
system_check.php,"HTML text","Final Function Alignment v4: database, permission, ticket visibility, upload and file checks.","><?= __('Final Function Alignment v4: database, permission, ticket visibility, upload and file checks.') ?><"
system_check.php,"HTML text","Total Checks","><?= __('Total Checks') ?><"
system_check.php,"HTML text",Passed,"><?= __('Passed') ?><"
system_check.php,"HTML text","Need Fix","><?= __('Need Fix') ?><"
system_check.php,"HTML text","Some items are missing. Run",">
    <?= __('Some items are missing. Run') ?> <"
system_check.php,"HTML text",install_final_function_alignment_v4.sql,"><?= __('install_final_function_alignment_v4.sql') ?><"
system_check.php,"HTML text","in phpMyAdmin, then refresh this page.","> <?= __('in phpMyAdmin, then refresh this page.') ?>
<"
system_check.php,"HTML text","All checked functions are aligned.","><?= __('All checked functions are aligned.') ?><"
system_check.php,"HTML text",Status,"><?= __('Status') ?><"
system_check.php,"HTML text",Item,"><?= __('Item') ?><"
system_check.php,"HTML text",Detail,"><?= __('Detail') ?><"
system_check.php,"HTML text",Missing,"><?= __('Missing') ?><"
ticket_attachment_helper.php,"PHP die/exit","One attachment upload failed.","die(__('One attachment upload failed.'));"
ticket_list.php,"HTML text",'.htmlspecialchars($displayLabel).',"><?= __('\'.htmlspecialchars($displayLabel).\'') ?> <"
ticket_list.php,"HTML text",'.$icon.',"><?= __('\'.$icon.\'') ?><"
ticket_list.php,"HTML text",Action,"><?= __('Action') ?><"
ticket_list.php,"HTML text","Overdue '.$overdueDays.'d","><?= __('Overdue \'.$overdueDays.\'d') ?><"
ticket_list.php,"HTML text","Overdue '.$overdueHours.'h","><?= __('Overdue \'.$overdueHours.\'h') ?><"
ticket_list.php,"HTML text","Due Soon","><?= __('Due Soon') ?><"
ticket_list.php,"HTML text","Within SLA","><?= __('Within SLA') ?><"
ticket_list.php,"HTML text",Completed,"><?= __('Completed') ?><"
ticket_list.php,"HTML text",View,">
<?= __('View') ?>
<"
ticket_list.php,"HTML text",Delete,">

<?= __('Delete') ?>

<"
ticket_list.php,"HTML text","No tickets found",">
<?= __('No tickets found') ?>
<"
ticket_list.php,aria-label,Close,"aria-label=""<?= __('Close') ?>"""
ticket_list.php,"JS dialog","Delete this ticket? This action cannot be undone.","confirm(<?= json_encode(__('Delete this ticket? This action cannot be undone.')) ?>)"
ticket_list.php,"JS dialog","Delete this ticket?","confirm(<?= json_encode(__('Delete this ticket?')) ?>)"
ticket_status_management.php,"HTML text","Ticket Status Management","><?= __('Ticket Status Management') ?><"
ticket_status_management.php,"HTML text","Fully dynamic: rename, color, sort, active and closed/archive behaviour.","><?= __('Fully dynamic: rename, color, sort, active and closed/archive behaviour.') ?><"
ticket_status_management.php,"HTML text",Back,"> <?= __('Back') ?>
    <"
ticket_status_management.php,"HTML text","Add Ticket Status","><?= __('Add Ticket Status') ?><"
ticket_status_management.php,"HTML text","Example: Waiting Vendor, Waiting Branch, On Hold, Cancelled.","><?= __('Example: Waiting Vendor, Waiting Branch, On Hold, Cancelled.') ?><"
ticket_status_management.php,"HTML text","Status Name","><?= __('Status Name') ?><"
ticket_status_management.php,"HTML text","Badge Color","><?= __('Badge Color') ?><"
ticket_status_management.php,"HTML text","Red / Danger","><?= __('Red / Danger') ?><"
ticket_status_management.php,"HTML text","Yellow / Warning","><?= __('Yellow / Warning') ?><"
ticket_status_management.php,"HTML text","Blue / Info","><?= __('Blue / Info') ?><"
ticket_status_management.php,"HTML text","Green / Success","><?= __('Green / Success') ?><"
ticket_status_management.php,"HTML text","Grey / Secondary","><?= __('Grey / Secondary') ?><"
ticket_status_management.php,"HTML text",Dark,"><?= __('Dark') ?><"
ticket_status_management.php,"HTML text",Primary,"><?= __('Primary') ?><"
ticket_status_management.php,"HTML text","Bootstrap badge color class.","><?= __('Bootstrap badge color class.') ?><"
ticket_status_management.php,"HTML text",Sort,"><?= __('Sort') ?><"
ticket_status_management.php,"HTML text",Closed,"><?= __('Closed') ?><"
ticket_status_management.php,"HTML text",Add,"> <?= __('Add') ?><"
ticket_status_management.php,"HTML text","Status List","><?= __('Status List') ?><"
ticket_status_management.php,"HTML text",No.,"><?= __('No.') ?><"
ticket_status_management.php,"HTML text","Status Name","><?= __('Status Name') ?><"
ticket_status_management.php,"HTML text",Color,"><?= __('Color') ?><"
ticket_status_management.php,"HTML text",Sort,"><?= __('Sort') ?><"
ticket_status_management.php,"HTML text",Closed?,"><?= __('Closed?') ?><"
ticket_status_management.php,"HTML text",Active?,"><?= __('Active?') ?><"
ticket_status_management.php,"HTML text",Usage,"><?= __('Usage') ?><"
ticket_status_management.php,"HTML text",Preview,"><?= __('Preview') ?><"
ticket_status_management.php,"HTML text",Action,"><?= __('Action') ?><"
ticket_status_management.php,"HTML text",Save,"><?= __('Save') ?><"
ticket_status_management.php,"HTML text",Delete,"><?= __('Delete') ?><"
ticket_status_management.php,"HTML text","In Use","><?= __('In Use') ?><"
ticket_status_management.php,"HTML text","No status found.","><?= __('No status found.') ?><"
ticket_status_management.php,"JS dialog","Delete this ticket status?","confirm(<?= json_encode(__('Delete this ticket status?')) ?>)"
toggle_user_status.php,"PHP die/exit","Invalid user ID","die(__('Invalid user ID'));"
toggle_user_status.php,"PHP die/exit","You cannot disable your own account.","die(__('You cannot disable your own account.'));"
toggle_user_status.php,"PHP die/exit","User not found","die(__('User not found'));"
toggle_user_status.php,"PHP die/exit","You cannot disable the last active admin account.","die(__('You cannot disable the last active admin account.'));"
update_status.php,"PHP die/exit","Invalid request. Status is not active in Ticket Status Management.","die(__('Invalid request. Status is not active in Ticket Status Management.'));"
update_status.php,"PHP die/exit","Ticket not found","die(__('Ticket not found'));"
update_status.php,"PHP die/exit","Access denied","die(__('Access denied'));"
upload_security.php,"HTML text","\nRequire all denied\n","><?= __('\\nRequire all denied\\n') ?><"
users.php,"HTML text","'.h(function_exists('hd_branch_code_raw') ? hd_branch_code_raw($item) : $item).'","><?= __('\'.h(function_exists(\'hd_branch_code_raw\') ? hd_branch_code_raw($item) : $item).\'') ?><"
users.php,"HTML text","User Management","><?= __('User Management') ?><"
users.php,"HTML text","Manage login, branch access and PIC visibility. Module / Action permissions are inherited from Role Permission Matrix.","><?= __('Manage login, branch access and PIC visibility. Module / Action permissions are inherited from Role Permission Matrix.') ?><"
users.php,"HTML text","Add User","> <?= __('Add User') ?>
        <"
users.php,"HTML text","Total Users","><?= __('Total Users') ?><"
users.php,"HTML text",Active,"><?= __('Active') ?><"
users.php,"HTML text",Admin,"><?= __('Admin') ?><"
users.php,"HTML text","Head / Staff","><?= __('Head / Staff') ?><"
users.php,"HTML text","100% view optimized. All permission info is shown without +more.","><?= __('100% view optimized. All permission info is shown without +more.') ?><"
users.php,"HTML text",Compact,"><?= __('Compact') ?><"
users.php,"HTML text","Expand All","><?= __('Expand All') ?><"
users.php,"HTML text","· ID:","> <?= __('· ID:') ?> <"
users.php,"HTML text",Active,"><?= __('Active') ?><"
users.php,"HTML text",Inactive,"><?= __('Inactive') ?><"
users.php,"HTML text",PIC:,"><?= __('PIC:') ?><"
users.php,"HTML text",Edit,"><?= __('Edit') ?><"
users.php,"HTML text",Copy,"><?= __('Copy') ?><"
users.php,"HTML text",Delete,"><?= __('Delete') ?><"
users.php,"HTML text","Branch Access","><?= __('Branch Access') ?><"
users.php,"HTML text","Ticket Branch Access","><?= __('Ticket Branch Access') ?><"
users.php,"HTML text","Ticket PIC Access","><?= __('Ticket PIC Access') ?><"
users.php,"HTML text","Role Module Permission","><?= __('Role Module Permission') ?><"
users.php,"HTML text","Role Action Permission","><?= __('Role Action Permission') ?><"
users.php,"HTML text","No users found","><?= __('No users found') ?><"
users.php,placeholder,"Search user, branch, PIC, permission...","placeholder=""<?= __('Search user, branch, PIC, permission...') ?>"""
